# tracer: function_graph
#
# CPU  DURATION                  FUNCTION CALLS
# |     |   |                     |   |   |   |
 1)   1.164 us    |                }
 1)   2.641 us    |              }
 1)   3.386 us    |            }
 1)               |            may_open.isra.23() {
 1)               |              inode_permission() {
 1)               |                generic_permission() {
 1)               |                  get_acl() {
 1)   0.384 us    |                    get_cached_acl();
 1)   1.117 us    |                  }
 1)   0.372 us    |                  in_group_p();
 1)   2.581 us    |                }
 1)   3.301 us    |              }
 1)   4.213 us    |            }
 1)               |            vfs_open() {
 1)               |              do_dentry_open() {
 1)               |                path_get() {
 1)   0.372 us    |                  mntget();
 1)   1.128 us    |                }
 1)   0.384 us    |                try_module_get();
 1)   0.408 us    |                file_ra_state_init();
 1)   3.613 us    |              }
 1)   4.357 us    |            }
 1)               |            terminate_walk() {
 1)   0.408 us    |              dput();
 1)               |              mntput() {
 1)   0.384 us    |                mntput_no_expire();
 1)   1.092 us    |              }
 1)   2.617 us    |            }
 1) + 52.533 us   |          }
 1)   0.372 us    |          restore_nameidata();
 1) + 54.009 us   |        }
 1)   0.396 us    |        __fsnotify_parent();
 1)   0.480 us    |        fsnotify();
 1)               |        fd_install() {
 1)   0.384 us    |          __fd_install();
 1)   1.092 us    |        }
 1)               |        putname() {
 1)   0.432 us    |          kmem_cache_free();
 1)   1.152 us    |        }
 1) + 65.894 us   |      }
 1) + 66.602 us   |    }
 1) + 67.442 us   |  }
 1)               |  do_syscall_64() {
 1)               |    __x64_sys_read() {
 1)               |      ksys_read() {
 1)               |        __fdget_pos() {
 1)   0.385 us    |          __fget_light();
 1)   1.117 us    |        }
 1)               |        vfs_read() {
 1)   0.396 us    |          rw_verify_area();
 1)               |          __vfs_read() {
 1)               |            shmem_file_read_iter() {
 1)               |              shmem_getpage_gfp() {
 1)               |                find_lock_entry() {
 1)   0.720 us    |                  find_get_entry.part.7();
 1)   0.384 us    |                  page_mapping();
 1)   2.197 us    |                }
 1)   3.025 us    |              }
 1)   0.360 us    |              unlock_page();
 1)   0.409 us    |              mark_page_accessed();
 1)               |              touch_atime() {
 1)               |                atime_needs_update() {
 1)               |                  current_time() {
 1)   0.384 us    |                    ktime_get_coarse_real_ts64();
 1)   0.360 us    |                    timespec64_trunc();
 1)   1.813 us    |                  }
 1)   2.605 us    |                }
 1)   3.325 us    |              }
 1)   9.808 us    |            }
 1) + 10.949 us   |          }
 1)   0.384 us    |          __fsnotify_parent();
 1)   0.432 us    |          fsnotify();
 1) + 14.021 us   |        }
 1) + 16.315 us   |      }
 1) + 17.023 us   |    }
 1) + 17.839 us   |  }
 1)               |  do_syscall_64() {
 1)               |    __x64_sys_newfstat() {
 1)               |      __se_sys_newfstat() {
 1)               |        vfs_statx_fd() {
 1)               |          __fdget_raw() {
 1)   0.420 us    |            __fget_light();
 1)   1.140 us    |          }
 1)               |          vfs_getattr_nosec() {
 1)               |            shmem_getattr() {
 1)   0.420 us    |              generic_fillattr();
 1)   1.236 us    |            }
 1)   2.052 us    |          }
 1)   4.285 us    |        }
 1)               |        cp_new_stat() {
 1)               |          from_kuid_munged() {
 1)   0.420 us    |            map_id_up();
 1)   1.140 us    |          }
 1)               |          from_kgid_munged() {
 1)   0.372 us    |            map_id_up();
 1)   1.093 us    |          }
 1)   3.505 us    |        }
 1)   8.895 us    |      }
 1)   9.604 us    |    }
 1) + 10.444 us   |  }
 1)               |  do_syscall_64() {
 1)               |    __x64_sys_mmap() {
 1)               |      ksys_mmap_pgoff() {
 1)               |        fget() {
 1)   0.408 us    |          __fget();
 1)   1.116 us    |        }
 1)   0.360 us    |        is_file_shm_hugepages();
 1)               |        vm_mmap_pgoff() {
 1)   0.372 us    |          down_write_killable();
 1)               |          do_mmap() {
 1)               |            get_unmapped_area() {
 1)               |              shmem_get_unmapped_area() {
 1)               |                arch_get_unmapped_area_topdown() {
 1)   0.396 us    |                  mpx_unmapped_area_check();
 1)   0.372 us    |                  get_mmap_base();
 1)   0.385 us    |                  get_align_mask();
 1)   0.360 us    |                  get_align_mask();
 1)   0.624 us    |                  unmapped_area_topdown();
 1)   4.441 us    |                }
 1)   5.319 us    |              }
 1)   0.372 us    |              cap_mmap_addr();
 1)   6.843 us    |            }
 1)   0.372 us    |            path_noexec();
 1)               |            mmap_region() {
 1)   0.396 us    |              may_expand_vm();
 1)   0.360 us    |              is_file_shm_hugepages();
 1)   0.697 us    |              vma_merge();
 1)               |              vm_area_alloc() {
 1)               |                kmem_cache_alloc() {
 1)   0.372 us    |                  should_failslab();
 1)   1.164 us    |                }
 1)   1.956 us    |              }
 1)               |              shmem_mmap() {
 1)               |                touch_atime() {
 1)               |                  atime_needs_update() {
 1)               |                    current_time() {
 1)   0.384 us    |                      ktime_get_coarse_real_ts64();
 1)   0.384 us    |                      timespec64_trunc();
 1)   1.849 us    |                    }
 1)   2.617 us    |                  }
 1)   3.361 us    |                }
 1)   4.117 us    |              }
 1)               |              vma_link() {
 1)   0.372 us    |                down_write();
 1)   0.372 us    |                __vma_link_list();
 1)               |                __vma_link_rb() {
 1)               |                  vma_gap_update() {
 1)   0.396 us    |                    vma_compute_subtree_gap();
 1)   1.117 us    |                  }
 1)               |                  vma_gap_update() {
 1)   0.384 us    |                    vma_compute_subtree_gap();
 1)   0.385 us    |                    vma_compute_subtree_gap();
 1)   0.384 us    |                    vma_compute_subtree_gap();
 1)   2.605 us    |                  }
 1)   4.862 us    |                }
 1)               |                __vma_link_file() {
 1)   1.321 us    |                  vma_interval_tree_insert();
 1)   2.185 us    |                }
 1)   0.396 us    |                up_write();
 1) + 10.313 us   |              }
 1)   0.396 us    |              uprobe_mmap();
 1)               |              vma_set_page_prot() {
 1)   0.372 us    |                vma_wants_writenotify();
 1)   1.117 us    |              }
 1) + 23.002 us   |            }
 1) + 31.933 us   |          }
 1)   0.372 us    |          up_write();
 1)   0.384 us    |          userfaultfd_unmap_complete();
 1) + 34.958 us   |        }
 1)   0.384 us    |        fput();
 1) + 38.728 us   |      }
 1) + 39.460 us   |    }
 1) + 40.336 us   |  }
 1)               |  do_syscall_64() {
 1)               |    __x64_sys_mprotect() {
 1)               |      do_mprotect_pkey() {
 1)   0.360 us    |        down_write_killable();
 1)               |        find_vma() {
 1)   0.457 us    |          vmacache_find();
 1)   0.372 us    |          vmacache_update();
 1)   1.993 us    |        }
 1)               |        mprotect_fixup() {
 1)   0.385 us    |          vma_merge();
 1)               |          split_vma() {
 1)               |            __split_vma() {
 1)               |              vm_area_dup() {
 1)               |                kmem_cache_alloc() {
 1)   0.373 us    |                  should_failslab();
 1)   1.213 us    |                }
 1)   1.969 us    |              }
 1)   0.372 us    |              vma_dup_policy();
 1)   0.396 us    |              anon_vma_clone();
 1)               |              __vma_adjust() {
 1)   0.408 us    |                vma_adjust_trans_huge();
 1)   0.384 us    |                uprobe_munmap();
 1)   0.373 us    |                down_write();
 1)               |                __vma_link_file() {
 1)   0.756 us    |                  vma_interval_tree_insert();
 1)   1.500 us    |                }
 1)   1.525 us    |                vma_interval_tree_remove();
 1)   0.997 us    |                vma_interval_tree_insert();
 1)   0.372 us    |                __vma_link_list();
 1)               |                __vma_link_rb() {
 1)               |                  vma_gap_update() {
 1)   0.385 us    |                    vma_compute_subtree_gap();
 1)   0.384 us    |                    vma_compute_subtree_gap();
 1)   0.372 us    |                    vma_compute_subtree_gap();
 1)   2.821 us    |                  }
 1)               |                  vma_gap_update() {
 1)   0.372 us    |                    vma_compute_subtree_gap();
 1)   0.384 us    |                    vma_compute_subtree_gap();
 1)   0.372 us    |                    vma_compute_subtree_gap();
 1)   0.372 us    |                    vma_compute_subtree_gap();
 1)   3.241 us    |                  }
 1)               |                  vma_gap_callbacks_rotate() {
 1)   0.372 us    |                    vma_compute_subtree_gap();
 1)   1.104 us    |                  }
 1)               |                  vma_gap_callbacks_rotate() {
 1)   0.372 us    |                    vma_compute_subtree_gap();
 1)   1.080 us    |                  }
 1) + 10.060 us   |                }
 1)   0.372 us    |                up_write();
 1)   0.408 us    |                uprobe_mmap();
 1)   0.372 us    |                uprobe_mmap();
 1) + 21.212 us   |              }
 1) + 25.870 us   |            }
 1) + 26.590 us   |          }
 1)               |          split_vma() {
 1)               |            __split_vma() {
 1)               |              vm_area_dup() {
 1)               |                kmem_cache_alloc() {
 1)   0.360 us    |                  should_failslab();
 1)               |                  __slab_alloc() {
 1)   0.648 us    |                    ___slab_alloc();
 1)   1.441 us    |                  }
 1)   2.881 us    |                }
 1)   3.649 us    |              }
 1)   0.373 us    |              vma_dup_policy();
 1)   0.384 us    |              anon_vma_clone();
 1)               |              __vma_adjust() {
 1)   0.384 us    |                vma_adjust_trans_huge();
 1)   0.372 us    |                uprobe_munmap();
 1)   0.372 us    |                down_write();
 1)               |                __vma_link_file() {
 1)   0.600 us    |                  vma_interval_tree_insert();
 1)   1.321 us    |                }
 1)   0.492 us    |                vma_interval_tree_remove();
 1)   0.432 us    |                vma_interval_tree_insert();
 1)   0.373 us    |                __vma_link_list();
 1)               |                __vma_link_rb() {
 1)               |                  vma_gap_update() {
 1)   0.384 us    |                    vma_compute_subtree_gap();
 1)   1.116 us    |                  }
 1)               |                  vma_gap_update() {
 1)   0.372 us    |                    vma_compute_subtree_gap();
 1)   1.069 us    |                  }
 1)   3.301 us    |                }
 1)   0.372 us    |                up_write();
 1)   0.397 us    |                uprobe_mmap();
 1)   0.372 us    |                uprobe_mmap();
 1) + 12.485 us   |              }
 1) + 18.739 us   |            }
 1) + 19.435 us   |          }
 1)   0.373 us    |          vma_wants_writenotify();
 1)               |          vma_set_page_prot() {
 1)   0.360 us    |            vma_wants_writenotify();
 1)   1.104 us    |          }
 1)               |          change_protection() {
 1)               |            _cond_resched() {
 1)   0.372 us    |              rcu_all_qs();
 1)   1.104 us    |            }
 1)   0.396 us    |            _raw_spin_lock();
 1)   0.372 us    |            flush_tlb_batched_pending();
 1)               |            _cond_resched() {
 1)   0.360 us    |              rcu_all_qs();
 1)   1.080 us    |            }
 1)   7.455 us    |          }
 1)   0.373 us    |          vm_stat_account();
 1)   0.360 us    |          vm_stat_account();
 1) + 59.436 us   |        }
 1)   0.372 us    |        up_write();
 1) + 64.093 us   |      }
 1) + 64.826 us   |    }
 1) + 65.895 us   |  }
 1)               |  do_syscall_64() {
 1)               |    __x64_sys_mmap() {
 1)               |      ksys_mmap_pgoff() {
 1)               |        fget() {
 1)   0.444 us    |          __fget();
 1)   1.152 us    |        }
 1)   0.372 us    |        is_file_shm_hugepages();
 1)               |        vm_mmap_pgoff() {
 1)   0.372 us    |          down_write_killable();
 1)               |          do_mmap() {
 1)               |            get_unmapped_area() {
 1)               |              shmem_get_unmapped_area() {
 1)               |                arch_get_unmapped_area_topdown() {
 1)   0.360 us    |                  mpx_unmapped_area_check();
 1)   1.128 us    |                }
 1)   1.933 us    |              }
 1)   0.372 us    |              cap_mmap_addr();
 1)   3.434 us    |            }
 1)   0.384 us    |            path_noexec();
 1)               |            mmap_region() {
 1)   0.384 us    |              may_expand_vm();
 1)               |              do_munmap() {
 1)               |                find_vma() {
 1)   0.456 us    |                  vmacache_find();
 1)   0.372 us    |                  vmacache_update();
 1)   1.981 us    |                }
 1)               |                find_vma() {
 1)   0.420 us    |                  vmacache_find();
 1)   0.372 us    |                  vmacache_update();
 1)   1.872 us    |                }
 1)   0.408 us    |                userfaultfd_unmap_prep();
 1)               |                __vma_rb_erase() {
 1)   0.396 us    |                  vma_compute_subtree_gap();
 1)   1.176 us    |                }
 1)               |                vma_gap_update() {
 1)   0.372 us    |                  vma_compute_subtree_gap();
 1)   1.081 us    |                }
 1)               |                unmap_region() {
 1)               |                  lru_add_drain() {
 1)               |                    lru_add_drain_cpu() {
 1)               |                      pagevec_lru_move_fn() {
 1)   0.420 us    |                        _raw_spin_lock_irqsave();
 1)   0.408 us    |                        mem_cgroup_page_lruvec();
 1)               |                        __pagevec_lru_add_fn() {
 1)               |                          page_evictable() {
 1)   0.384 us    |                            page_mapping();
 1)   1.104 us    |                          }
 1)   0.396 us    |                          __mod_node_page_state();
 1)   0.385 us    |                          __mod_zone_page_state();
 1)   0.384 us    |                          mem_cgroup_update_lru_size();
 1)   4.214 us    |                        }
 1)   0.384 us    |                        _raw_spin_unlock_irqrestore();
 1)               |                        release_pages() {
 1)   0.396 us    |                          mem_cgroup_uncharge_list();
 1)   0.444 us    |                          free_unref_page_list();
 1)   2.017 us    |                        }
 1)   9.663 us    |                      }
 1) + 10.457 us   |                    }
 1) + 11.165 us   |                  }
 1)               |                  tlb_gather_mmu() {
 1)   0.408 us    |                    arch_tlb_gather_mmu();
 1)   1.128 us    |                  }
 1)               |                  unmap_vmas() {
 1)               |                    unmap_single_vma() {
 1)   0.372 us    |                      uprobe_munmap();
 1)               |                      unmap_page_range() {
 1)   0.396 us    |                        _raw_spin_lock();
 1)   0.372 us    |                        flush_tlb_batched_pending();
 1)   0.420 us    |                        sync_mm_rss();
 1)               |                        _cond_resched() {
 1)   0.373 us    |                          rcu_all_qs();
 1)   1.093 us    |                        }
 1)               |                        _cond_resched() {
 1)   0.360 us    |                          rcu_all_qs();
 1)   1.056 us    |                        }
 1)   5.882 us    |                      }
 1)   7.371 us    |                    }
 1)   8.116 us    |                  }
 1)               |                  free_pgtables() {
 1)   0.408 us    |                    unlink_anon_vmas();
 1)               |                    unlink_file_vma() {
 1)   0.385 us    |                      down_write();
 1)               |                      __remove_shared_vm_struct.isra.1() {
 1)   1.357 us    |                        vma_interval_tree_remove();
 1)   2.365 us    |                      }
 1)   0.360 us    |                      up_write();
 1)   4.526 us    |                    }
 1)   0.456 us    |                    free_pgd_range();
 1)   6.855 us    |                  }
 1)               |                  tlb_finish_mmu() {
 1)               |                    arch_tlb_finish_mmu() {
 1)               |                      tlb_flush_mmu() {
 1)   0.384 us    |                        tlb_flush_mmu_free();
 1)   1.128 us    |                      }
 1)   1.849 us    |                    }
 1)   2.581 us    |                  }
 1) + 32.077 us   |                }
 1)               |                remove_vma() {
 1)   0.384 us    |                  fput();
 1)               |                  vm_area_free() {
 1)   0.456 us    |                    kmem_cache_free();
 1)   1.200 us    |                  }
 1)   2.701 us    |                }
 1) + 44.405 us   |              }
 1)   0.384 us    |              is_file_shm_hugepages();
 1)               |              cap_vm_enough_memory() {
 1)   0.384 us    |                cap_capable();
 1)   1.140 us    |              }
 1)   0.433 us    |              __vm_enough_memory();
 1)   0.432 us    |              vma_merge();
 1)               |              vm_area_alloc() {
 1)               |                kmem_cache_alloc() {
 1)   0.361 us    |                  should_failslab();
 1)   1.141 us    |                }
 1)   1.909 us    |              }
 1)               |              shmem_mmap() {
 1)               |                touch_atime() {
 1)               |                  atime_needs_update() {
 1)               |                    current_time() {
 1)   0.384 us    |                      ktime_get_coarse_real_ts64();
 1)   0.384 us    |                      timespec64_trunc();
 1)   1.849 us    |                    }
 1)   2.629 us    |                  }
 1)   3.373 us    |                }
 1)   4.130 us    |              }
 1)               |              vma_link() {
 1)   0.360 us    |                down_write();
 1)   0.372 us    |                __vma_link_list();
 1)               |                __vma_link_rb() {
 1)               |                  vma_gap_update() {
 1)   0.396 us    |                    vma_compute_subtree_gap();
 1)   1.104 us    |                  }
 1)               |                  vma_gap_update() {
 1)   0.373 us    |                    vma_compute_subtree_gap();
 1)   1.081 us    |                  }
 1)   3.301 us    |                }
 1)               |                __vma_link_file() {
 1)   0.588 us    |                  vma_interval_tree_insert();
 1)   1.321 us    |                }
 1)   0.384 us    |                up_write();
 1)   7.851 us    |              }
 1)   0.396 us    |              uprobe_mmap();
 1)               |              vma_set_page_prot() {
 1)   0.372 us    |                vma_wants_writenotify();
 1)   1.129 us    |              }
 1) + 67.503 us   |            }
 1) + 73.001 us   |          }
 1)   0.372 us    |          up_write();
 1)   0.396 us    |          userfaultfd_unmap_complete();
 1) + 75.978 us   |        }
 1)   0.372 us    |        fput();
 1) + 79.688 us   |      }
 1) + 80.396 us   |    }
 1) + 81.249 us   |  }
 1)               |  __do_page_fault() {
 1)   0.396 us    |    down_read_trylock();
 1)               |    find_vma() {
 1)   0.396 us    |      vmacache_find();
 1)   0.360 us    |      vmacache_update();
 1)   1.920 us    |    }
 1)               |    handle_mm_fault() {
 1)   0.384 us    |      mem_cgroup_from_task();
 1)               |      __handle_mm_fault() {
 1)   0.420 us    |        pmd_devmap_trans_unstable();
 1)               |        __anon_vma_prepare() {
 1)               |          kmem_cache_alloc() {
 1)   0.372 us    |            should_failslab();
 1)   1.164 us    |          }
 1)               |          find_mergeable_anon_vma() {
 1)   0.408 us    |            anon_vma_compatible();
 1)   0.372 us    |            anon_vma_compatible();
 1)   1.884 us    |          }
 1)               |          kmem_cache_alloc() {
 1)   0.360 us    |            should_failslab();
 1)   1.117 us    |          }
 1)   0.360 us    |          down_write();
 1)   0.360 us    |          _raw_spin_lock();
 1)   0.420 us    |          anon_vma_interval_tree_insert();
 1)   0.372 us    |          up_write();
 1)   8.859 us    |        }
 1)               |        alloc_pages_vma() {
 1)               |          __get_vma_policy() {
 1)               |            shmem_get_policy() {
 1)   0.372 us    |              mpol_shared_policy_lookup();
 1)   1.080 us    |            }
 1)   1.812 us    |          }
 1)               |          get_vma_policy.part.12() {
 1)   0.372 us    |            get_task_policy.part.8();
 1)   1.093 us    |          }
 1)   0.372 us    |          policy_nodemask();
 1)   0.372 us    |          policy_node();
 1)               |          __alloc_pages_nodemask() {
 1)               |            get_page_from_freelist() {
 1)   0.396 us    |              __zone_watermark_ok();
 1)   0.385 us    |              __inc_numa_state();
 1)   0.372 us    |              __inc_numa_state();
 1)   3.013 us    |            }
 1)   3.865 us    |          }
 1)   9.724 us    |        }
 1)               |        mem_cgroup_try_charge_delay() {
 1)               |          mem_cgroup_try_charge() {
 1)   0.372 us    |            get_mem_cgroup_from_mm();
 1)   0.420 us    |            try_charge();
 1)   1.932 us    |          }
 1)   2.641 us    |        }
 1)               |        __do_fault() {
 1)               |          shmem_fault() {
 1)               |            shmem_getpage_gfp() {
 1)               |              find_lock_entry() {
 1)   0.697 us    |                find_get_entry.part.7();
 1)   0.384 us    |                page_mapping();
 1)   2.173 us    |              }
 1)   3.001 us    |            }
 1)   3.805 us    |          }
 1)   4.549 us    |        }
 1)               |        finish_fault() {
 1)               |          alloc_set_pte() {
 1)   0.384 us    |            pmd_devmap_trans_unstable();
 1)   0.372 us    |            _raw_spin_lock();
 1)   0.373 us    |            add_mm_counter_fast();
 1)               |            page_add_new_anon_rmap() {
 1)   0.384 us    |              __mod_node_page_state();
 1)   0.396 us    |              __page_set_anon_rmap();
 1)   1.896 us    |            }
 1)               |            mem_cgroup_commit_charge() {
 1)   0.432 us    |              mem_cgroup_charge_statistics();
 1)   0.384 us    |              memcg_check_events();
 1)   2.088 us    |            }
 1)               |            lru_cache_add_active_or_unevictable() {
 1)   0.396 us    |              __lru_cache_add();
 1)   1.140 us    |            }
 1)   8.907 us    |          }
 1)   9.700 us    |        }
 1)   0.361 us    |        unlock_page();
 1) + 41.621 us   |      }
 1) + 43.277 us   |    }
 1)   0.372 us    |    up_read();
 1) + 47.971 us   |  }
 1)               |  __do_page_fault() {
 1)   0.372 us    |    down_read_trylock();
 1)               |    find_vma() {
 1)   0.397 us    |      vmacache_find();
 1)   1.117 us    |    }
 1)               |    handle_mm_fault() {
 1)   0.372 us    |      mem_cgroup_from_task();
 1)               |      __handle_mm_fault() {
 1)   0.396 us    |        pmd_devmap_trans_unstable();
 1)               |        filemap_map_pages() {
 1)               |          alloc_set_pte() {
 1)   0.384 us    |            pmd_devmap_trans_unstable();
 1)   0.384 us    |            _raw_spin_lock();
 1)   0.360 us    |            add_mm_counter_fast();
 1)               |            page_add_file_rmap() {
 1)   0.384 us    |              lock_page_memcg();
 1)               |              unlock_page_memcg() {
 1)   0.372 us    |                __unlock_page_memcg();
 1)   1.080 us    |              }
 1)   2.569 us    |            }
 1)   5.511 us    |          }
 1)   0.360 us    |          unlock_page();
 1)   0.420 us    |          alloc_set_pte();
 1)   0.360 us    |          unlock_page();
 1)   8.992 us    |        }
 1) + 10.997 us   |      }
 1) + 12.557 us   |    }
 1)   0.372 us    |    up_read();
 1) + 16.302 us   |  }
 1)               |  __do_page_fault() {
 1)   0.372 us    |    down_read_trylock();
 1)               |    find_vma() {
 1)   0.373 us    |      vmacache_find();
 1)   1.093 us    |    }
 1)               |    handle_mm_fault() {
 1)   0.372 us    |      mem_cgroup_from_task();
 1)               |      __handle_mm_fault() {
 1)   0.396 us    |        pmd_devmap_trans_unstable();
 1)   0.384 us    |        _raw_spin_lock();
 1)   0.396 us    |        _vm_normal_page();
 1)               |        wp_page_copy() {
 1)               |          alloc_pages_vma() {
 1)               |            __get_vma_policy() {
 1)               |              shmem_get_policy() {
 1)   0.372 us    |                mpol_shared_policy_lookup();
 1)   1.080 us    |              }
 1)   1.789 us    |            }
 1)               |            get_vma_policy.part.12() {
 1)   0.384 us    |              get_task_policy.part.8();
 1)   1.080 us    |            }
 1)   0.372 us    |            policy_nodemask();
 1)   0.372 us    |            policy_node();
 1)               |            __alloc_pages_nodemask() {
 1)               |              get_page_from_freelist() {
 1)   0.408 us    |                __zone_watermark_ok();
 1)   0.384 us    |                __inc_numa_state();
 1)   0.360 us    |                __inc_numa_state();
 1)   2.869 us    |              }
 1)   3.709 us    |            }
 1)   9.448 us    |          }
 1)               |          mem_cgroup_try_charge_delay() {
 1)               |            mem_cgroup_try_charge() {
 1)   0.420 us    |              get_mem_cgroup_from_mm();
 1)   0.408 us    |              try_charge();
 1)   1.920 us    |            }
 1)   2.629 us    |          }
 1)   0.360 us    |          _raw_spin_lock();
 1)   0.360 us    |          add_mm_counter_fast();
 1)   0.360 us    |          add_mm_counter_fast();
 1)               |          ptep_clear_flush() {
 1)               |            flush_tlb_mm_range() {
 1)   0.492 us    |              flush_tlb_func_common.constprop.2();
 1)   1.548 us    |            }
 1)   2.293 us    |          }
 1)               |          page_add_new_anon_rmap() {
 1)   0.408 us    |            __mod_node_page_state();
 1)   0.384 us    |            __page_set_anon_rmap();
 1)   1.932 us    |          }
 1)               |          mem_cgroup_commit_charge() {
 1)   0.420 us    |            mem_cgroup_charge_statistics();
 1)   0.408 us    |            memcg_check_events();
 1)   1.933 us    |          }
 1)               |          lru_cache_add_active_or_unevictable() {
 1)   0.396 us    |            __lru_cache_add();
 1)   1.129 us    |          }
 1)               |          page_remove_rmap() {
 1)   0.384 us    |            lock_page_memcg();
 1)   0.396 us    |            PageHuge();
 1)               |            unlock_page_memcg() {
 1)   0.372 us    |              __unlock_page_memcg();
 1)   1.080 us    |            }
 1)   3.625 us    |          }
 1) + 30.048 us   |        }
 1) + 33.302 us   |      }
 1) + 34.802 us   |    }
 1)   0.396 us    |    up_read();
 1) + 38.607 us   |  }
 1)               |  do_syscall_64() {
 1)               |    __x64_sys_close() {
 1)               |      __se_sys_close() {
 1)               |        __close_fd() {
 1)   0.408 us    |          _raw_spin_lock();
 1)               |          filp_close() {
 1)   0.384 us    |            dnotify_flush();
 1)   0.408 us    |            locks_remove_posix();
 1)   0.385 us    |            fput();
 1)   2.653 us    |          }
 1)   4.178 us    |        }
 1)   4.934 us    |      }
 1)   5.630 us    |    }
 1)   6.446 us    |  }
 1)               |  __do_page_fault() {
 1)   0.396 us    |    down_read_trylock();
 1)               |    find_vma() {
 1)   0.456 us    |      vmacache_find();
 1)   0.384 us    |      vmacache_update();
 1)   2.017 us    |    }
 1)               |    handle_mm_fault() {
 1)   0.372 us    |      mem_cgroup_from_task();
 1)               |      __handle_mm_fault() {
 1)   0.372 us    |        is_vma_temporary_stack();
 1)               |        pte_alloc_one() {
 1)               |          alloc_pages_current() {
 1)   0.385 us    |            get_task_policy.part.8();
 1)   0.360 us    |            policy_nodemask();
 1)   0.372 us    |            policy_node();
 1)               |            __alloc_pages_nodemask() {
 1)               |              get_page_from_freelist() {
 1)   0.384 us    |                __zone_watermark_ok();
 1)   0.444 us    |                __inc_numa_state();
 1)   0.361 us    |                __inc_numa_state();
 1)   3.794 us    |              }
 1)   4.610 us    |            }
 1)   7.515 us    |          }
 1)   0.421 us    |          inc_zone_page_state();
 1)   9.028 us    |        }
 1)               |        filemap_map_pages() {
 1)               |          alloc_set_pte() {
 1)   0.396 us    |            _raw_spin_lock();
 1)   0.396 us    |            pmd_devmap_trans_unstable();
 1)   0.360 us    |            _raw_spin_lock();
 1)   0.372 us    |            add_mm_counter_fast();
 1)               |            page_add_file_rmap() {
 1)   0.396 us    |              lock_page_memcg();
 1)               |              unlock_page_memcg() {
 1)   0.384 us    |                __unlock_page_memcg();
 1)   1.080 us    |              }
 1)   2.569 us    |            }
 1)   6.375 us    |          }
 1)   0.360 us    |          unlock_page();
 1)               |          alloc_set_pte() {
 1)   0.360 us    |            add_mm_counter_fast();
 1)               |            page_add_file_rmap() {
 1)   0.372 us    |              lock_page_memcg();
 1)               |              unlock_page_memcg() {
 1)   0.360 us    |                __unlock_page_memcg();
 1)   1.080 us    |              }
 1)   2.509 us    |            }
 1)   3.962 us    |          }
 1)   0.360 us    |          unlock_page();
 1)               |          alloc_set_pte() {
 1)   0.360 us    |            add_mm_counter_fast();
 1)               |            page_add_file_rmap() {
 1)   0.372 us    |              lock_page_memcg();
 1)               |              unlock_page_memcg() {
 1)   0.360 us    |                __unlock_page_memcg();
 1)   1.044 us    |              }
 1)   2.737 us    |            }
 1)   4.190 us    |          }
 1)   0.360 us    |          unlock_page();
 1)               |          alloc_set_pte() {
 1)   0.361 us    |            add_mm_counter_fast();
 1)               |            page_add_file_rmap() {
 1)   0.372 us    |              lock_page_memcg();
 1)               |              unlock_page_memcg() {
 1)   0.360 us    |                __unlock_page_memcg();
 1)   1.057 us    |              }
 1)   2.461 us    |            }
 1)   3.914 us    |          }
 1)   0.360 us    |          unlock_page();
 1)               |          alloc_set_pte() {
 1)   0.361 us    |            add_mm_counter_fast();
 1)               |            page_add_file_rmap() {
 1)   0.360 us    |              lock_page_memcg();
 1)               |              unlock_page_memcg() {
 1)   0.360 us    |                __unlock_page_memcg();
 1)   1.045 us    |              }
 1)   2.449 us    |            }
 1)   3.878 us    |          }
 1)   0.372 us    |          unlock_page();
 1)               |          alloc_set_pte() {
 1)   0.361 us    |            add_mm_counter_fast();
 1)               |            page_add_file_rmap() {
 1)   0.360 us    |              lock_page_memcg();
 1)               |              unlock_page_memcg() {
 1)   0.360 us    |                __unlock_page_memcg();
 1)   1.045 us    |              }
 1)   2.449 us    |            }
 1)   3.878 us    |          }
 1)   0.372 us    |          unlock_page();
 1)               |          alloc_set_pte() {
 1)   0.361 us    |            add_mm_counter_fast();
 1)               |            page_add_file_rmap() {
 1)   0.372 us    |              lock_page_memcg();
 1)               |              unlock_page_memcg() {
 1)   0.360 us    |                __unlock_page_memcg();
 1)   1.045 us    |              }
 1)   2.449 us    |            }
 1)   3.878 us    |          }
 1)   0.372 us    |          unlock_page();
 1)               |          alloc_set_pte() {
 1)   0.361 us    |            add_mm_counter_fast();
 1)               |            page_add_file_rmap() {
 1)   0.372 us    |              lock_page_memcg();
 1)               |              unlock_page_memcg() {
 1)   0.360 us    |                __unlock_page_memcg();
 1)   1.045 us    |              }
 1)   2.461 us    |            }
 1)   3.878 us    |          }
 1)   0.360 us    |          unlock_page();
 1)               |          alloc_set_pte() {
 1)   0.361 us    |            add_mm_counter_fast();
 1)               |            page_add_file_rmap() {
 1)   0.372 us    |              lock_page_memcg();
 1)               |              unlock_page_memcg() {
 1)   0.360 us    |                __unlock_page_memcg();
 1)   1.057 us    |              }
 1)   2.461 us    |            }
 1)   3.878 us    |          }
 1)   0.360 us    |          unlock_page();
 1)               |          alloc_set_pte() {
 1)   0.361 us    |            add_mm_counter_fast();
 1)               |            page_add_file_rmap() {
 1)   0.372 us    |              lock_page_memcg();
 1)               |              unlock_page_memcg() {
